,Tanggal,Pengguna,Retweet,Likes,Source,Tweet,Sentimen
4969,2022-12-21 07:14:24+00:00,eljauhary,0,0,Twitter for Android,_ID Nanti aja main kalo pildun ☺️,Positif
4970,2022-12-21 07:11:25+00:00,kucuyys,0,0,Twitter for Android,"Jelas jelas dia ngomong pertandingan terakhirnya di pildun, ga ada ngomong mau pensiun 😭 https://t.co/UXOSG5TuEo",Netral
4971,2022-12-21 07:09:21+00:00,skiespie,0,0,Twitter for Android,"intinya gue ngehype pildun ga asal²an dan ga semata cuma krn 'kepincut' sama pemainnya doang. gue sampe nyari tau ttg apa itu arti offside, corner, longball, passing, tackling, dribbling, shooting, juggling dan teknik dasar lainnya biar pas nonton ga ngang ngong ngang ngong",Netral
4972,2022-12-21 07:08:59+00:00,LionelXans,0,0,Twitter for Android,anj apa itu yg disuruh bikin dream dream waktu mpls disitu udah ada Leo Messi megang trofi pildun co udah tak prediksi malah ilang bgst,Netral
4973,2022-12-21 07:06:31+00:00,bekbonable,0,0,Twitter for iPhone,"_ Monmaap mba, saya kmrain ga nonton pildun karna nonton drakor. Ga ada tt nya ya anj..",Netral
4974,2022-12-21 07:06:01+00:00,adamgrifffin,0,0,Twitter for Android,Semenjak pildun https://t.co/I2LN3xU80r,Netral
4975,2022-12-21 07:01:57+00:00,skiespie,0,0,Twitter for Android,"pildun di adain 4 taun sekali, jd wajar aja dong dr berbagai kalangan orang seluruh dunia ngehype pildun? emang yang bole ngehype pildun cuma fans bola aja? wkwk jelek amat pola pikirnya, cih",Netral
4976,2022-12-21 06:57:46+00:00,camaboz,0,0,Twitter for Android,ada yang salah dengan tebakskor? 🤣🤣 coba hayo. hak orang buat ikut tebak skor dan emang lagi musimnya org buat ikut tebak skor orang lagi pildun kok kan emang tolol bro 🤣😭 duarrrr 🤣 argumen lu gak berdasar soalnya 🤣😭🧠,Netral
4977,2022-12-21 06:57:23+00:00,skiespie,0,0,Twitter for Android,"kalo mau ngehype ganteng nya doang mah gue ge gaperlu repot² nyari tau ttg sejarah timnas masing² grup yang maen di pildun kemaren, gue gaperlu repot nyari tau siapa aja nama pemain dan posisi mereka. awal nonton pildun juga gue cuma berbekal tau ronaldo, messi, neymar",Netral
4978,2022-12-21 06:56:14+00:00,MerrieSova,0,0,Twitter for iPhone,"Pantes ga bisa login, ternyata gegara video gue pas pildun kmrn 😂 Dah dihapus dah. Gemes banget",Netral
4979,2022-12-21 06:54:31+00:00,AlbertFer19,1,2,Twitter for Android,"_Herdians _ardat iya bang yang paling pinter, golden glove harus juara ya berarti kortoa juara pildun 2018, catat catat guys ilmu nih dari si paling pinter",Positif
4980,2022-12-21 06:51:40+00:00,naufdz,0,1,Twitter for Android,Indonesia ketika juara pildun 2034,Netral
4981,2022-12-21 06:51:29+00:00,irfankurnia100,0,0,Twitter for Android,"_hrt Jadi inget poling pildun dari akun bola luar yg menang indonesia. Ngalahin argentina, germany, inggris, sama spain. Joss",Netral
4982,2022-12-21 06:46:53+00:00,Sukasuka_gwlh,18,0,Twitter for Android,"RT _Official: Wahhhh mustinya pildun dulu ya sblm konser, biar bapak2nya kasih ijin 🤣 #UN1TYdiPestaBolaDunia2022",Netral
4983,2022-12-21 06:42:43+00:00,FbrnAdi,0,0,Twitter Web App,seharusnya beli ini Sebelum final pildun kumarin,Netral
4984,2022-12-21 06:42:40+00:00,shizutzyy,0,0,Twitter for Android,"Messi goat dengan banyaknya penalti yg dia dapat di pildun kali ini, tanpa dikasih penalti pildun2 sebelumnya kemana cuma jadi cacing kremi",Netral
4985,2022-12-21 06:41:54+00:00,shizutzyy,0,0,Twitter for Android,@_zainuul_ Batin puasmah kerja duit banyak mobil banyak investasi dimana2 punya rumah gede. Kepuasaan batin liat messi juara pildun gaguna,Netral
4986,2022-12-21 06:40:24+00:00,rsldranggawuni,0,0,Twitter for Android,No 6 keperluan pildun kemarin. Ga penting,Netral
4987,2022-12-21 06:40:14+00:00,antonsojarno,0,4,Twitter for Android,Yang one on one dengan kolo Muani di detik detik akhir itu momen yang paling krusial selama pildun bagaimana tidak jikalau emi gagal menghalau bola itu pasti kenyataan nya sangat berbeda,Netral
4988,2022-12-21 06:38:12+00:00,hidupppps,0,0,Twitter for Android,"Pas gol pertama lawan meksiko lgsg jlebbb!! Fckk!! Messi!!! Doi nunjukin kelasnya dimna mental dia, daya juang dia, sama passion dia untuk tetep ngebuat argentina trus hidup di pildun itu masih ada. Semenjak itu argentina mainnya udh lumayan bisa nguasain jalannya pertandingan.-",Negatif
4989,2022-12-21 06:36:14+00:00,Putrawa56854442,0,0,Twitter for Android,Padahal waktu mbappe angkat pildun dia itu siapa?,Netral
4990,2022-12-21 06:36:00+00:00,muhalfian27,0,0,Twitter for Android,"_hit4mmm Baru netes itu, sama kayak messi pildun 2006 wkwk",Netral
4991,2022-12-21 06:35:49+00:00,pedetxt,0,0,Twitter for iPhone,"WAKAKAKA tttapiii org bitter kaya gini tiap pildun atau ada pesta bola apa gitu selalu muncul sih, jd yaudahlah ya~",Negatif
4992,2022-12-21 06:35:35+00:00,rixskt,0,0,Twitter for Android,Pildun qatar penanda berakhirnya rivalitas messi-ronaldo di lapangan. Football must activate project Mbappe-Haaland.,Netral
4993,2022-12-21 06:33:35+00:00,sunflowrraa,0,0,Twitter for iPhone,_ “Pokoknya satu dunia harus tau klo gw ga suka bola dan gw ga nonton final pildun”,Netral
4994,2022-12-21 06:33:31+00:00,prncride,1,0,Twitter for Android,RT : Gampang sih ngehentiin halland ajak aja main di pildun. Udh terhenti sebelum tanding malah.,Positif
4995,2022-12-21 06:32:21+00:00,topleskue148,0,0,Twitter for Android,"Ohh kalau ga salah yang ngomong kek gini tuh cewe aslinya, pernah sliwer dia ngomong gini waktu pildun..",Netral
4996,2022-12-21 06:31:56+00:00,asyamamrr,0,0,Twitter for Android,"aneh ga siiii, dia gendong bayi yang udah pernah juara pildun🤣",Netral
4997,2022-12-21 06:31:39+00:00,rantxlana,0,0,Twitter for iPhone,"@_zainuul_ messi juara pildun mah gua dapat kepuasan batin, yg gk dapat apa2 itu lo lah 😭 cuma dapat gedek doang wkwk",Netral
4998,2022-12-21 06:31:37+00:00,asyamamrr,0,0,Twitter for Android,"songong amat martinez, dia gendong bayi yg udah juara pildun duluan",Netral
4999,2022-12-21 06:30:45+00:00,Arifinadijay,0,0,Twitter for Android,Kekurangannya related bet di pildun,Netral
5000,2022-12-21 06:29:28+00:00,aochiron,0,15,Twitter for Android,"2 penalti, satunya lagi 1 on 1. Enteng banget ngomong useless. Martinez emangnya ga jago sepanjang pildun?",Negatif
5001,2022-12-21 06:28:39+00:00,imjoy_young,0,0,Twitter for Android,"Yang pecinta bola siapa buambaaaang. Kocak nih orng lama2, jelas diatas itu gua bilang gk tau sma sekali soal bola ""coba kamu perhatikan"" uanehh poll. Lg jg gua bukan brother lu, gua jg gk tau itu kamar pemain apa kamar asli dia apa hotel, orng gua gk ngikutin bola dan pildun",Netral
5002,2022-12-21 06:27:57+00:00,Herwinwijaya13,0,0,Twitter for Android,"Ga make sense juga membandingkan raihan internasional messi dan ronaldo, messi di negara favorit juara di setiap pildun,sedangkan portugal selalu jadi tim underdog, tapi ronaldo bisa menyaingi messi dengan torehan goal2nya di ajang internasional itu juga cukup memuaskan bagi kmi",Netral
5003,2022-12-21 06:26:20+00:00,Alfarizqan,0,0,Twitter for iPhone,kroasia yang juara 3 pildun gada loh,Netral
5004,2022-12-21 06:25:29+00:00,alskjdhfgg,20,0,Twitter for iPhone,"RT : Seru banget nih Nonton Bareng Teroooss kemarin di Yogyakarta! 🙌 So, buat Sobat Jakarta jangan sampe kelewatan buat ikutan no…",Netral
5005,2022-12-21 06:24:55+00:00,shizutzyy,0,0,Twitter for Android,@_zainuul_ Norak bang messi juara pildun juga lu gak dapet apa2 lu mati besok juga messi gaakan nyolatin lu dan doain lu,Netral
5006,2022-12-21 06:24:18+00:00,hahkobisaweh,0,0,Twitter for iPhone,Baru sadar mbappe bawa franc juara pildun pas masik umur19,Netral
5007,2022-12-21 06:22:53+00:00,rafid_ibnu,0,0,Twitter for Android,"Ngurusin org lain? Peduli amat njir. Ronaldo juara euro 2016, bahkan besoknya gw gaada ngomongin bola. Messi juara pildun? Terus apa efeknya? Membuat fans ikutan kaya kah? Atau bonusannya kecipratan sampai ke fans? Ngefans ronaldo atau messi sampe maki2an bukannya tolol?",Netral
5008,2022-12-21 06:21:36+00:00,O4YDM,329,0,Twitter for Android,RT : yedam terverifikasi sebagai cenayang pildun 2022 😎🔥🎉 https://t.co/lmLsC7M55S,Netral
5009,2022-12-21 06:20:58+00:00,hidupppps,0,0,Twitter for Android,Messi bakal habis habisan buat dapetin ini trophy. Apalagi argentina punya predikat 36 match ga terkalahkan yg pasti ngebawa motivasi besar jg buat argentina jadi favorit juara di pildun ini. Tpi gua nonton dari awal match lgsg shock pas di luar dugaan kalah lawan arab saudi.-,Netral
5010,2022-12-21 06:19:58+00:00,jiminsdee,0,0,Twitter for Android,Pildun ini mereka menang juga grgr di awal lgsg dpt wake up call dr arab wkwkwkkwwk kalo arab ga menang juga kalah palingan,Netral
5011,2022-12-21 06:19:28+00:00,kasablanka____,0,0,Twitter for Android,"_Neg kebanyakan drama akhirny gak fokus ke pertandingan pildun, nangiisss",Netral
5012,2022-12-21 06:19:22+00:00,ribka_1709,3,0,Twitter for Android,RT : kondisi hp messi setelah menjuarai pildun https://t.co/ftRnRDd5Qe,Netral
5013,2022-12-21 06:19:14+00:00,juju_uda,0,0,Twitter for Android,"Versi yg saya nikmati GOAT nya MESSI, dgn persaingannya CR7. Bukan ngak akui Pelle atau Maradona Krn saya ngak pernah lihat mereka main krn saya tahu bola mulai pildun USA 1994.",Positif
5014,2022-12-21 06:19:13+00:00,Lendraady,0,1,Twitter for Android,"Gw aja sebelum pildun dimulai paling serem liat skuadnya Portugal, Brazil dan Inggris karna sangat mewah dan isinya bintang semua 😂 pas ngeliat Argentina pemain yg main di ucl aja cuman 6 orang, sempet pesimis tapi akhirnya juara",Positif
5015,2022-12-21 06:18:12+00:00,michigan_90s,0,0,Twitter for Android,pildun udah lewat berapa hari messi masih trending juga,Netral
5016,2022-12-21 06:16:53+00:00,hidupppps,0,1,Twitter for Android,Tapi yg pasti ga segampang ngebalikin telapak tangan buat dapet trophy piala dunia ini. Terbukti dari 4 edisi pildun sebelumnya messi selalu gagal buat bawa pulang trophy ini ke negaranya. Sampe akhirnya piala dunia 2022 qatar yg jg jadi piala dunia terakhirnya doi.-,Netral
5017,2022-12-21 06:11:04+00:00,haluanharian,0,0,dlvr.it,"Efek Pildun 2022, Jersey Messi Ludes Terjual di Seluruh Dunia, Bahkan Menjelang Kick Off Final https://t.co/ofNxGyNs4C",Netral
5018,2022-12-21 06:10:58+00:00,FDJChiefjinx,0,1,Twitter for Android,Syukuran pildun https://t.co/MeoUNuwihV,Netral
5019,2022-12-21 06:10:22+00:00,yatimpiatwo,3,0,Twitter for Android,RT : kondisi hp messi setelah menjuarai pildun https://t.co/ftRnRDd5Qe,Netral
5020,2022-12-21 06:07:07+00:00,IndoBayern,0,7,Twitter for Android,"Pildun 2014 silam, Rihanna juga megang trofi. Tapi ga tau apa karena itu di luar lapangan (?) https://t.co/1AfoQp8GWV",Netral
5021,2022-12-21 06:06:55+00:00,Singgii_kas,0,0,Twitter for iPhone,"Haha , goat itu trebele di negara . Copa america , finalissima , pildun wkwk",Positif
5022,2022-12-21 06:06:42+00:00,shenqinxqiu,547,0,Twitter for Android,"RT : chainsaw man few tweet — #yoshiden slight #akiangel gara-gara pildun, denji kena getahnya. https://t.co/ez5DKPufUP",Negatif
5023,2022-12-21 06:04:54+00:00,bukubiotebel,0,0,Twitter for iPhone,"_02 Sempet tau, cm pas pildun kemaren emang dukung korea makanya jadi oleng ke dia",Netral
5024,2022-12-21 06:03:10+00:00,deardocs,0,0,Twitter Web App,target juara pildun aff wkwk,Netral
5025,2022-12-21 06:02:38+00:00,angglalia_02,0,0,Twitter for Android,Oalahhh😅 tapi sebelum pildun udah tau sonny atau baru aja?,Netral
5026,2022-12-21 06:01:40+00:00,Madaizon,0,0,Twitter Web App,Sungguh pildun kemarin sangat membuatku ingin bermain bola/futsal lagi. Teman2 yg mau futsal/bola tolong ajak aku,Netral
5027,2022-12-21 06:01:20+00:00,TemenEinstein_,0,0,Twitter for Android,"_time7 daripada dodo tolol ga pernah bisa dapet trofi pildun, trofi paling bergengsi ya harus dibangga2in blok 😭😂🤣",Netral
5028,2022-12-21 05:57:50+00:00,rony_firngAdi,0,1,Twitter for Android,"Ini jg pemain Prancis msk lapangan,hanya saja tdk terjadi gol,Prancis blm beruntung di pildun qatar https://t.co/aa4dSDtOM1",Netral
5029,2022-12-21 05:55:54+00:00,eggi_AF,1,21,Twitter for Android,"Pildun aja menang, apalagi cuma aff 😌 https://t.co/dsaQGnXVdc",Netral
5030,2022-12-21 05:54:42+00:00,YuwonoNatio,0,0,Twitter for Android,"Respect sih, ngk kaya sebelah yg dibahas mantan pemainnya yg juara pildun 🗿",Netral
5031,2022-12-21 05:54:02+00:00,jaaluuu,0,0,Twitter for Android,_nct itu captionnya kocak bgt 😭 masa sampe indo menang pildun,Netral
5032,2022-12-21 05:52:46+00:00,samarsushi,0,0,Twitter Web App,Iyasi kalo dari segi piala. Tapi minimal lolos pildun dulu gih 2 edisi lho ga lolos2.,Negatif
5033,2022-12-21 05:52:17+00:00,leearend,0,0,Twitter for Android,si eunha terbawa suasana pildun jadi kebawa mimpi,Netral
5034,2022-12-21 05:49:21+00:00,londonsmaroon,0,0,Twitter for Android,bruno ngucapin selamat pildun tapi si licha belum repost siah sampe sekarang dah keburu basi instastorynya,Netral
5035,2022-12-21 05:48:46+00:00,Nur06168340,0,3,Twitter for Android,_blasee __dhyo _Perjuangan _ri kek macam yang diperjuangkan Jerman di pildun Qatar 🤣🤣🤣 Auto balik gasik,Netral
5036,2022-12-21 05:47:04+00:00,indoball45,0,1,Twitter for iPhone,"Lord Ochoa Sepuh para Goalkeeper di Pildun Pahlawan Mexico Guru dari Livakocic, Emi Martinez, dan Bonou",Netral
5037,2022-12-21 05:47:01+00:00,tegarirsyad,0,0,Twitter for Android,"Wah iya tipis bgt bang, tapi gapapa yg penting tim tenggo juara beneran nih pildun 😁👍",Netral
5038,2022-12-21 05:46:07+00:00,bananaorenji,0,0,Twitter Web App,Anjirlah pildun dah kelar tp fyp gw isinya neymar fiu fiu sama mbappe es cekek semua kaga abis2😭,Netral
5039,2022-12-21 05:44:17+00:00,bakulketoprak15,0,1,Twitter for Android,"Agak lucu sih ya. Pildun dah selese, menurutku peraih penghargaan semua layak mendapatkan. Kok malah masih didebat. Tweet diatas menggambarkan karakter orang2 Indonesia.",Netral
5040,2022-12-21 05:43:55+00:00,The_Blacklist7,0,0,Twitter for Android,Inget dikosan dulu.. waktu Pildun 2006.. semangatnya yg all in Prancis.. pas penalti Trezeguet gagal langsung mingkem.. 🤣🤣 https://t.co/r3TXpgRWhU,Netral
5041,2022-12-21 05:41:28+00:00,Eightyeightpm,3,0,Twitter for Android,RT : kondisi hp messi setelah menjuarai pildun https://t.co/ftRnRDd5Qe,Netral
5042,2022-12-21 05:41:18+00:00,kyliannn__,0,0,Twitter for Android,_ _ mungkin maksutnya warisan pildun tuh trofi juara pildun,Netral
5043,2022-12-21 05:40:55+00:00,snoopanjing,0,0,Twitter for Android,semakin yakin bahwa pildun ini sudah disetting untuk messi🤡,Netral
5044,2022-12-21 05:40:48+00:00,jangansentuhh,0,0,Twitter for iPhone,_RedsIndo Abis nonton pildun nonton ini berasa nonton bola tarkam njirr,Netral
5045,2022-12-21 05:40:42+00:00,teeteaa_,59,0,Twitter for Android,"RT : sejak kalah pildun, tabiat asli org prancis keliatan dah wkwk tukang rasis mana merasa superior idih lawak",Positif
5046,2022-12-21 05:40:35+00:00,yteeam,3,25,Twitter for Android,kondisi hp messi setelah menjuarai pildun https://t.co/ftRnRDd5Qe,Netral
5047,2022-12-21 05:40:32+00:00,rdngrha,0,7,Twitter for Android,Mbappe 24 tahun udh berlaga di final pildun W 25 tahun masih gesrek ke bocah 18 tahun https://t.co/v4mWj066Ds,Netral
5048,2022-12-21 05:39:12+00:00,criollaja,0,0,Twitter for Android,Tunggu ada pildun lagi,Netral
5049,2022-12-21 05:38:45+00:00,UtdFahrmann,0,1,Twitter for Android,Kok gaada video tiktok dia siap2 nonton final pildun ya,Netral
5050,2022-12-21 05:37:25+00:00,pramoedyanggi,0,3,Twitter for Android,"dodolovers masih sakit hati kali ya, dipecat club, messi dapet piala pildun, di kata2in bocil maroko🤣🤣. ni data yg lu bilang emyu club small😂 https://t.co/IF9WoK65dW",Netral
5051,2022-12-21 05:36:53+00:00,yujinunpar,0,0,Twitter for iPhone,@__bellevie_ Gue ga nonton pildun mohon maap,Netral
5052,2022-12-21 05:35:07+00:00,ADaenuri,0,0,Twitter for Android,"Bagi saya salah satu standar yg harus ada pada GOAT itu tropi WC, dulu banyak kawan sering bertanya, apa Messi termasuk dalam 3 pemain terbaik dalam sejarah? Saya selalu jawab tidak, karena dia gak punya tropi pildun..",Netral
5053,2022-12-21 05:34:06+00:00,heydeww_,0,0,Twitter for Android,SAMAAAA ANJIR😭 GUE TADI BENGONG SEDIH BGT PILDUN DAH BERES😭,Netral
5054,2022-12-21 05:32:59+00:00,kthlntata,0,0,Twitter for iPhone,Messi tiduran sama pildun https://t.co/a9MlUVnZNe,Netral
5055,2022-12-21 05:32:50+00:00,Lewandowskyyyy,0,0,Twitter for Android,hattrick terburuk sepanjang pildun gara2 de gea,Netral
5056,2022-12-21 05:32:27+00:00,_biz88,0,0,Twitter for Android,"_TV _RI _RI pak menteri bisa belajar manajemen penonton dr pildun qatar. Shg buat nyaman semuanya: sebelum, saat, dan setelah pertandingan.",Netral
5057,2022-12-21 05:30:51+00:00,Hatofwanderer,0,0,Twitter for Android,"gmn kalo pildun di sby, lu nanti malah mecak mencak",Netral
5058,2022-12-21 05:30:21+00:00,IDGoonerscom,1,50,Twitter for iPhone,"Semua yang tampil gacor selama pildun pada akhirnya akan menjadi ‘makanan’ media, setelah Yunus Musah, Alexis Mac Allister sekarang dirumorin dengan Arsenal.",Netral
5059,2022-12-21 05:29:38+00:00,fundameeental,0,1,Twitter for iPhone,biar w yg entot sampe indonesia jadi juara pildun,Netral
5060,2022-12-21 05:29:25+00:00,fachrianantyo,0,0,Twitter for iPhone,"_adalah2468 Ya memang, kan di sini yg dibahas kriteria yg bisa disebut GOAT yg seperti apa, yg udah menang pildun, gelar klub sama capaian individu",Netral
5061,2022-12-21 05:25:29+00:00,violuexsky,0,0,Twitter for Android,brisik pildun di akun ini🥹😂😂 https://t.co/XuxdflMyf9,Netral
5062,2022-12-21 05:23:50+00:00,lucas99l_,0,0,Twitter for Android,"sipaling bola pildun, lo cwe pa cowo? kl cowo kebangetan nyinyirnya anying geli, kl cewe lo pikmi ya merasa paling superior wkwk",Positif
5063,2022-12-21 05:22:53+00:00,suhoflarf,0,0,Twitter for iPhone,_Loey1485 haha kek pildun ya wak😭🤣 maaci banyak yaaa🤗💓,Positif
5064,2022-12-21 05:22:45+00:00,penyintasdelusi,0,17,Twitter for Android,"Mbappe uda pernah juara pildun, kemaren top score, terus ngegolin 4x ke martinez, dan si marti ini malah fokus ke mbappe, over bgt asli Ya gimanapun ada sportivitas dlm sport itu sendiri Kek suarez itu songong tp gw masih nerima krn ga over. Aston villa noh peringkat 12, 🤣🤣",Positif
5065,2022-12-21 05:21:40+00:00,jovimaulana,35,0,Twitter for Android,"RT : Mumpung dunia lagi Messi-messi nya, kita lagi bikin preorder nih mashup jersey tribute to Leo Messi world cup 2022 winner.…",Netral
5066,2022-12-21 05:21:21+00:00,_OnOff_Breee,0,0,Twitter for iPhone,Masa sih 1 ini bisa bikin indonesia juara pildun 😂,Netral
5067,2022-12-21 05:19:55+00:00,AlbertFer19,0,0,Twitter for Android,"gabakal juara mentalnya ga ada kalau dijadiin tim unggulan, percaya dah. selama pildun yang netizen liat kan Ronaldo underperform dan sebelumnya bikin kisruh jd penyebab utama, nah pas kualifikasi pas ronaldo masih mayan gacor juga susah menang, malah lolos wc lewat playoff",Netral
5068,2022-12-21 05:19:51+00:00,bgbaebaee,0,0,Twitter for Android,"_bry Punez mau balas dendam gara gara gak perform d pildun, liat tendangan penaltinya lawan AC Milan kmaren, siap menggetarkan gawang emi lebih aduhaii",Netral
5069,2022-12-21 05:18:25+00:00,Dyan_7_,0,0,Twitter for Android,semenjak pildun kurang lebih lu ngetweet enzo zidane udah 15 min 😊,Netral
5070,2022-12-21 05:17:55+00:00,adenardian,0,0,Twitter for iPhone,ternyata final pildun settingan ygy https://t.co/WOKP4jzLRB,Netral
5071,2022-12-21 05:16:10+00:00,setengahjava,0,0,Twitter for Android,"Anjir knp sampe sekarang masih gak percaya klo messi menang pildun, sampe ngecek² ig dia mulu anjir lah. Terlalu indah buat kenyataan ini mah asli",Netral
5072,2022-12-21 05:16:00+00:00,akuzuyy,0,0,Twitter for Android,"Bentuknya masih sama tabur dan Payet lurus,,,durasi ngerjain nya sehari semalem,,inget pasangnya deg""an bgt krn sambil liat final pildun ,,🌝 https://t.co/QYSMfDxAfW",Netral
5073,2022-12-21 05:13:01+00:00,jekitchenn,0,1,Twitter for iPhone,"aku dh tau bakal ada modelan anak kyk tai, ini di twt ngomong (yg kyk di vid) eek ku belum selesai mas, aku baca tweet ini udh kesel, ak nonton bola udh lama, tapi temen temenku byk yg nonton bola krna pildun ngehype, GPP malah ak tunjukkin mana yg ganteng JANCOK",Netral
5074,2022-12-21 05:12:24+00:00,faqihelilmi420,0,1,Twitter for Android,"_ I have no problem with Argentina won the WC tpi kiper yg satu ini stars syndrom bgt, gak respek ke pemain yang nyetak hattrick ke gawang dia. kita liat, nama Mpabbe atau Emil Martinez yang tetap bersinar pasca pildun.",Netral
5075,2022-12-21 05:12:11+00:00,JoAtmo703,0,2,Twitter for Android,untung tvku pas final pildun meleduk jadi g mikir siaran analog digital 🤣🤣🤣,Netral
5076,2022-12-21 05:10:36+00:00,j_arga2,0,0,Twitter for iPhone,"Portugal dan Argentina selevel based on apa ? Mereka dianggep selevel karna ada Messi dan Ronaldo di masing2 timnasnya, tp scr skuad apa selevel ? Of Course No Udh gw kirimin jg skuad masing2 timnasnya di pildun 2010-2018 (masa prime mereka)",Netral
5077,2022-12-21 05:09:40+00:00,edenahadil,0,0,Twitter for Android,"Menurutku gak begitu valid, soalnya aku gak pernah inget banyak ngetweet Messi. Kecuali selama pildun oke sih wkwk",Netral
5078,2022-12-21 05:08:55+00:00,rizzulilham_,0,0,Twitter for iPhone,"skuad mewah kaya gini kata dodolovers ""ronaldo ga beruntung lahir di portugal, kalau lahir di argentina bisa dapat 2 tropi pildun"" lah matanya apa ga liat cok skuad argentina di 2014 2018 bahkan 2022 ini lebih jelek ketimbang portugis. Blok blok dodolovers",Netral
5079,2022-12-21 05:07:02+00:00,diyardita,0,0,Twitter for Android,Mirip lautaro selama pildun kemaren,Netral
5080,2022-12-21 05:06:39+00:00,kopajaavatar,0,0,Twitter for iPhone,Cakepan MESSI MEGANG TROFI PILDUN,Netral
5081,2022-12-21 05:03:16+00:00,sakuraba46,0,1,Twitter for Android,"Ada yang inget kelakuan mbappe di pildun 2018 kala perancis ketemua belgia di semifinal, gimana kelakuan dia ketika memperlambat waktu",Netral
5082,2022-12-21 05:03:07+00:00,lilithphase,2,0,Twitter for iPhone,RT : Anak rantau ngekos nobar pildun pake link di twitter 😭 https://t.co/wUCIZTbYh5,Netral
5083,2022-12-21 05:02:50+00:00,gasukamanusya,0,0,Twitter for Android,ITU PLATINUM BIASA BUKAN PAKET PILDUN,Netral
5084,2022-12-21 05:02:42+00:00,muhkahfi47,0,0,Twitter for iPhone,"Oke lah capek ngomong ama penyepong penaldo diksih fakta alergi mulu, nohh pildun penaldo ngapain aja, kemaren nyalahin munyuk ga bisa pake penaldo ehh di timnas ttp aja bapuk",Netral
5085,2022-12-21 05:01:17+00:00,satexlit,0,0,Twitter for Android,9k sebulan 🌲 𝙑𝙞𝙙𝙚𝙤🌲 ⋆ 3 bulan pildun shar: 40.000 ⋆ 1 bulan sharing 4u : 9.000 ⋆ 1 bulan sharing 3u : 11.000 ⋆ 1 bulan sharing 2u : 13.000 ⋆ 1 bulan private : 18.000[promo] order: https://t.co/ye3T0Dtj66,Netral
5086,2022-12-21 05:00:16+00:00,belsss_sky,0,0,Twitter for Android,"Pantes aja Indonesia gak pernah juara pildun, fansnya tolol gini kayak lu. Pas kalah gak mau nerima, norak kampungan.",Netral
5087,2022-12-21 04:59:54+00:00,txtdariAul_,120,0,Twitter for Android,RT : FINAL PILDUN PALING RAME YANG PERNAH AING TONTON SEPANJANG HIRUP AING,Netral
5088,2022-12-21 04:59:37+00:00,ramadhanrakha72,0,1,Twitter for Android,"Argentina kalo lagi mewah juga malah ampas.pildun yg bisa maen solid,bukti Inggris ampas mulu",Netral
5089,2022-12-21 04:56:41+00:00,ArbagIcok,0,0,Twitter for Android,"Itulah bang yg mmbedakan mereka ini,, si 1 sisi dia juga ikut berjuang, tapi gak mau ikut 1 frame sma yg berjuang,, Sdngkn di satunya lagi,, mereka ini gak ada hbungan darah, bahkan negara juga berbeda, tpi mereka cari pamor dngn cara mmberikan slamat ke tim juara pildun.",Netral
5090,2022-12-21 04:56:26+00:00,jazcokelat,0,0,Twitter for Android,"Waktu AFF 2010 pasca Piala Dunia 2010 tetep bisa menikmati ko. Krna jedanya lumayan jauh +- 6 bulan (WC 2010 Juni, AFF Desember). Mungkin krna waktunya terlalu dekat aja jdi euphoria Pildun nya masih kerasa. Pildun Belum seminggu beres langsung nonton AFF jdi ya downgrade.",Netral
5091,2022-12-21 04:55:39+00:00,Rifqiimhd__,0,0,Twitter for Android,yg penting Emi juara pildun https://t.co/6a2xGodUub,Netral
5092,2022-12-21 04:55:22+00:00,bachuma23,0,1,Twitter for Android,Kalau ga salah Aguero terdaftar secara resmi jadi staf kepelatihan Argentina saat Pildun tahun ini. Jadi kalau bener ya punya hak juga dia buat dapat mendali dan pose seperti itu.,Netral
5093,2022-12-21 04:54:52+00:00,Afifcozz,0,0,Twitter for iPhone,"Pildun selanjutnya kaga ada messi, macem maen gobak sodor tuh negara",Netral
5094,2022-12-21 04:54:43+00:00,muhkahfi47,0,0,Twitter for iPhone,Pildun aja kagak bisa ngapa ngapainnn 🤣🤣 malah ngassits ke lawan🤣🤣 dodo dah abiss terima aja udhh,Netral
5095,2022-12-21 04:54:42+00:00,ChemistryQueenF,0,0,Twitter for Android,"Bukan fans ronaldo ataupun messi, tp jujur kemenangan argentina ini keknya di ""elu elu"" kn banget ya 😅 kalo dibandingkan juara2 pildun sebelumnya Semua org debat messi v ronaldo, dari yg ngerti smpai yg baru tau pun ikut nimbrung, lol 😂 The power of pildun 2022 keknya",Positif
5096,2022-12-21 04:51:53+00:00,lordmember,0,1,Twitter for Android,Kayaknya masih bisa tampil di 2x pildun... https://t.co/cSSmxPdyEC,Netral
5097,2022-12-21 04:46:19+00:00,MaftyNavueErin_,0,0,Twitter for Android,yg masih junta argent adain pildun iya itu rada kontroversi sih wkwkwkkwkwkwkwkwk,Netral
5098,2022-12-21 04:46:01+00:00,azamfaris6,0,0,Twitter for Android,"Setuju gw, tanpa ronaldo portugal mungkin baru pildun tahun ini baru masuk karena lagi bagus bagusnya pemain mereka, sebelum sebelumnya mungkin kesulitan kalo kagak ada bang do",Netral
5099,2022-12-21 04:45:05+00:00,moechaaliem,0,2,Twitter for Android,"Yg jersey jdi lap, itu lebih ke rivalitas antar suporter di Prancis sana, g ada sangkut pautnya sma pildun, smpet baca itu dilakukan tahun lalu oleh fans Marseille yg notabene rival dri PSG",Netral
